"pk";"ip";"loc";"zip";"reg";"ts"
3139;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:18"
3140;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:18"
3141;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:18"
3142;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:18"
3143;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:18"
3144;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:18"
3145;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:18"
3146;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:18"
3147;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3148;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3149;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3150;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3151;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3152;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3153;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3154;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3155;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3156;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3157;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3158;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3159;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3160;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3161;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3162;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3163;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3164;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3165;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3166;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3167;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3168;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3169;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3170;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3171;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3172;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3173;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3174;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3175;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3176;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3177;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3178;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3179;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3180;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3181;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:19"
3182;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3183;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3184;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3185;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3186;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3187;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3188;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3189;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3190;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3191;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3192;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3193;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3194;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3195;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3196;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3197;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3198;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3199;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3200;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3201;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3202;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3203;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3204;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3205;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3206;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3207;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3208;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3209;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3210;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3211;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3212;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3213;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3214;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3215;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3216;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3217;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3218;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3219;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3220;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:20"
3221;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3222;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3223;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3224;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3225;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3226;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3227;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3228;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3229;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3230;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3231;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3232;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3233;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3234;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3235;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3236;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3237;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3238;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3239;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3240;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3241;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3242;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3243;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3244;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3245;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3246;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3247;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3248;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3249;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3250;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3251;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3252;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3253;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3254;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3255;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3256;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:21"
3257;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3258;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3259;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3260;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3261;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3262;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3263;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3264;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3265;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3266;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3267;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3268;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3269;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3270;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3271;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3272;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3273;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3274;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3275;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3276;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3277;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3278;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3279;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3280;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3281;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:22"
3282;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3283;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3284;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3285;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3286;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3287;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3288;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3289;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3290;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3291;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3292;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3293;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3294;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3295;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3296;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3297;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3298;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3299;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3300;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3301;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3302;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3303;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3304;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3305;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3306;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3307;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3308;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3309;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3310;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3311;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3312;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3313;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3314;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3315;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3316;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3317;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3318;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3319;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3320;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3321;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:23"
3322;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3323;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3324;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3325;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3326;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3327;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3328;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3329;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3330;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3331;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3332;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3333;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3334;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3335;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3336;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3337;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3338;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3339;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3340;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3341;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3342;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3343;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3344;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3345;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:24"
3346;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3347;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3348;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3349;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3350;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3351;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3352;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3353;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3354;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3355;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3356;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3357;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3358;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3359;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3360;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3361;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3362;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3363;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3364;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3365;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3366;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3367;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3368;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3369;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3370;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3371;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:25"
3372;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:26"
3373;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:26"
3374;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:26"
3375;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:26"
3376;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:26"
3377;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3378;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3379;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3380;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3381;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3382;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3383;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3384;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3385;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3386;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3387;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3388;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3389;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3390;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3391;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3392;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3393;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3394;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3395;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3396;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3397;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3398;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3399;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3400;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3401;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3402;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3403;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3404;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3405;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3406;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:27"
3407;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3408;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3409;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3410;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3411;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3412;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3413;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3414;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3415;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3416;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3417;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3418;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3419;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3420;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3421;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3422;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3423;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3424;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3425;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3426;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3427;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3428;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3429;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3430;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3431;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3432;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3433;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3434;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3435;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3436;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3437;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3438;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3439;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3440;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3441;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3442;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3443;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:28"
3444;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3445;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3446;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3447;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3448;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3449;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3450;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3451;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3452;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3453;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3454;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3455;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3456;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3457;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3458;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3459;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3460;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:29"
3461;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3462;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3463;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3464;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3465;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3466;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3467;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3468;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3469;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3470;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3471;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3472;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3473;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3474;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3475;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3476;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3477;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:30"
3478;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3479;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3480;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3481;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3482;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3483;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3484;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3485;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3486;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3487;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3488;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3489;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3490;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3491;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3492;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3493;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3494;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3495;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
3496;"182.190.52.112";"PK";"46000";"PB";"2018-02-18 01:27:31"
